Shipment_ID,Order_Date,Shipping_Mode,Region,Market,Product_Category,Priority,Distance_km,Shipment_Weight_kg,Order_Quantity,Scheduled_Days,Actual_Delivery_Days,Shipping_Cost,Sales_Value,Delay_Days,On_Time,Cost_per_Unit
SHP101669,2017-11-01 17:52:36.978489244,Second Class,Eastern Asia,Africa,Office Supplies,Critical,2338.11,17.6,4,3,2,144.61,413.34,0,1,36.1525
SHP101670,2017-11-01 22:15:32.866433216,Second Class,South America,LATAM,Clothing,Medium,1097.28,32.004999999999995,5,3,2,139.14,503.86,0,1,27.827999999999996
SHP101671,2017-11-02 02:38:28.754377188,Second Class,Central America,Pacific Asia,Clothing,Medium,189.12,8.05,2,3,3,54.62,278.09,0,1,27.31
SHP101672,2017-11-02 07:01:24.642321160,Standard Class,USCA,LATAM,Technology,Medium,731.49,4.88,4,4,5,66.56,423.25,1,0,16.64
SHP101673,2017-11-02 11:24:20.530265132,First Class,South America,Europe,Office Supplies,Low,1817.4,4.05,1,2,1,125.3,137.91,0,1,125.3
SHP101674,2017-11-02 15:47:16.418209104,Second Class,USCA,Africa,Sports,Medium,494.53,11.21,2,3,4,71.06,317.95,1,0,35.53
SHP101675,2017-11-02 20:10:12.306153076,Standard Class,South America,Europe,Office Supplies,Medium,1543.55,8.46,2,4,6,86.52,229.71,2,0,43.26
SHP101676,2017-11-03 00:33:08.194097048,Standard Class,Central America,Europe,Office Supplies,Low,195.4,13.66,4,4,5,64.63,189.26,1,0,16.1575
SHP101677,2017-11-03 04:56:04.082041020,Standard Class,Oceania,Europe,Sports,Medium,23.14,13.1,3,4,4,35.14,307.5,0,1,11.713333333333333
SHP101678,2017-11-03 09:18:59.969984992,Standard Class,South America,Pacific Asia,Sports,Low,1694.12,5.04,2,4,4,72.08,87.85,0,1,36.04
SHP101679,2017-11-03 13:41:55.857928964,Standard Class,Oceania,Africa,Sports,Medium,547.13,4.49,2,4,6,73.54,146.98,2,0,36.77
SHP101680,2017-11-03 18:04:51.745872936,Standard Class,Eastern Asia,USCA,Technology,Low,581.52,14.34,3,4,4,64.39,447.36,0,1,21.463333333333335
SHP101681,2017-11-03 22:27:47.633816908,Standard Class,South America,LATAM,Technology,Low,898.43,13.12,5,4,7,81.85,544.45,3,0,16.369999999999997
SHP101682,2017-11-04 02:50:43.521760880,Second Class,Western Europe,Europe,Technology,High,1071.06,9.64,4,3,6,99.73,348.0,3,0,24.9325
SHP101683,2017-11-04 07:13:39.409704852,Second Class,USCA,Africa,Clothing,High,47.56,4.9,7,3,4,61.1,628.57,1,0,8.72857142857143
SHP101684,2017-11-04 11:36:35.297648824,First Class,Eastern Asia,LATAM,Sports,Medium,463.69,15.79,3,2,2,103.12,354.38,0,1,34.373333333333335
SHP101685,2017-11-04 15:59:31.185592796,Standard Class,Eastern Asia,Africa,Technology,Medium,818.34,24.52,4,4,6,109.22,507.91,2,0,27.305
SHP101686,2017-11-04 20:22:27.073536768,Standard Class,Oceania,LATAM,Technology,Medium,1069.4,14.2,4,4,6,78.0,277.16,2,0,19.5
SHP101687,2017-11-05 00:45:22.961480740,First Class,Central America,Africa,Office Supplies,Medium,351.16,7.64,6,2,2,95.47,439.6,0,1,15.911666666666667
SHP101688,2017-11-05 05:08:18.849424712,Standard Class,USCA,USCA,Technology,Medium,671.32,12.48,1,4,4,71.06,218.21,0,1,71.06
SHP101689,2017-11-05 09:31:14.737368684,Same Day,Western Europe,Africa,Sports,Medium,493.3,5.75,2,1,1,90.74,210.81,0,1,45.37
SHP101690,2017-11-05 13:54:10.625312656,First Class,Western Europe,Africa,Sports,High,919.83,21.8,3,2,3,125.74,218.53,1,0,41.913333333333334
SHP101691,2017-11-05 18:17:06.513256628,Standard Class,Oceania,Europe,Clothing,Low,1654.92,12.74,3,4,5,86.27,220.92,1,0,28.756666666666664
SHP101692,2017-11-05 22:40:02.401200600,Same Day,Oceania,Europe,Clothing,Low,606.44,4.61,3,1,1,98.13,286.03,0,1,32.71
SHP101693,2017-11-06 03:02:58.289144572,Standard Class,Eastern Asia,Europe,Office Supplies,High,230.92,10.33,3,4,4,43.47,309.46,0,1,14.49
SHP101694,2017-11-06 07:25:54.177088544,Standard Class,Oceania,Africa,Clothing,High,443.3,15.72,7,4,3,69.31,476.87,0,1,9.901428571428571
SHP101695,2017-11-06 11:48:50.065032516,Second Class,Central America,USCA,Sports,Medium,2260.42,10.14,7,3,2,140.48,324.59,0,1,20.068571428571428
SHP101696,2017-11-06 16:11:45.952976488,Standard Class,Eastern Asia,LATAM,Clothing,Medium,387.97,10.47,3,4,5,65.35,302.31,1,0,21.78333333333333
SHP101697,2017-11-06 20:34:41.840920460,First Class,Eastern Asia,Europe,Clothing,Medium,276.71,6.21,1,2,2,68.95,177.66,0,1,68.95
SHP101698,2017-11-07 00:57:37.728864432,Standard Class,Eastern Asia,Pacific Asia,Technology,Medium,578.16,16.64,4,4,4,82.12,541.08,0,1,20.53
SHP101699,2017-11-07 05:20:33.616808404,Standard Class,Western Europe,Africa,Sports,Medium,731.62,8.53,2,4,3,59.94,247.04,0,1,29.97
SHP101700,2017-11-07 09:43:29.504752376,Second Class,USCA,USCA,Office Supplies,Medium,517.79,3.72,6,3,4,73.21,226.75,1,0,12.201666666666666
SHP101701,2017-11-07 14:06:25.392696348,Second Class,USCA,USCA,Clothing,Medium,196.51,9.93,3,3,3,60.46,353.39,0,1,20.153333333333332
SHP101702,2017-11-07 18:29:21.280640320,Standard Class,Western Europe,Europe,Clothing,High,983.4,20.9,4,4,4,108.58,298.96,0,1,27.145
SHP101703,2017-11-07 22:52:17.168584292,Standard Class,Eastern Asia,Europe,Office Supplies,High,920.5,9.85,3,4,4,81.7,235.08,0,1,27.233333333333334
SHP101704,2017-11-08 03:15:13.056528264,First Class,Central America,Pacific Asia,Office Supplies,Medium,1252.47,31.69,3,2,3,152.81,362.21,1,0,50.93666666666667
SHP101705,2017-11-08 07:38:08.944472236,Standard Class,South America,Pacific Asia,Sports,Medium,905.93,15.42,2,4,4,75.26,246.73,0,1,37.63
SHP101706,2017-11-08 12:01:04.832416208,First Class,Eastern Asia,Europe,Office Supplies,Medium,2142.7,14.68,5,2,1,159.37,478.1,0,1,31.874000000000002
SHP101707,2017-11-08 16:24:00.720360180,Second Class,Oceania,LATAM,Clothing,Medium,1318.23,11.35,2,3,6,103.75,251.48,3,0,51.875
SHP101708,2017-11-08 20:46:56.608304152,Second Class,USCA,Europe,Sports,Medium,1146.1,11.73,2,3,3,97.31,293.22,0,1,48.655
SHP101709,2017-11-09 01:09:52.496248124,Second Class,South America,Europe,Sports,High,1694.38,10.54,2,3,3,108.99,207.47,0,1,54.495
SHP101710,2017-11-09 05:32:48.384192096,Standard Class,Western Europe,USCA,Office Supplies,High,867.33,10.32,4,4,6,71.04,343.51,2,0,17.76
SHP101711,2017-11-09 09:55:44.272136068,Second Class,Western Europe,Europe,Sports,High,682.12,16.31,4,3,8,96.14,495.21,5,0,24.035
SHP101712,2017-11-09 14:18:40.160080040,First Class,South America,Europe,Clothing,High,975.68,7.28,7,2,1,100.04,665.72,0,1,14.291428571428572
SHP101713,2017-11-09 18:41:36.048024012,Standard Class,USCA,Europe,Clothing,Critical,112.79,6.74,3,4,5,39.32,343.01,1,0,13.106666666666667
SHP101714,2017-11-09 23:04:31.935967984,Same Day,USCA,LATAM,Clothing,High,869.32,6.57,3,1,1,118.03,261.56,0,1,39.343333333333334
SHP101715,2017-11-10 03:27:27.823911956,Standard Class,Oceania,USCA,Sports,Critical,731.04,32.004999999999995,5,4,4,123.06,832.34,0,1,24.612000000000002
SHP101716,2017-11-10 07:50:23.711855928,Standard Class,Western Europe,Africa,Office Supplies,Medium,1050.28,16.31,1,4,4,76.2,179.13,0,1,76.2
SHP101717,2017-11-10 12:13:19.599799900,Standard Class,Western Europe,Africa,Clothing,Low,1546.57,14.4,5,4,3,113.24,540.36,0,1,22.648
SHP101718,2017-11-10 16:36:15.487743872,Same Day,Eastern Asia,Africa,Technology,Medium,1168.79,6.81,3,1,1,141.95,196.55,0,1,47.31666666666666
SHP101719,2017-11-10 20:59:11.375687844,Standard Class,Central America,Africa,Office Supplies,Critical,444.3,17.16,7,4,3,88.03,850.14,0,1,12.575714285714286
SHP101720,2017-11-11 01:22:07.263631816,First Class,Oceania,USCA,Sports,Medium,1384.55,11.43,2,2,4,114.55,230.07,2,0,57.275
SHP101721,2017-11-11 05:45:03.151575788,First Class,Eastern Asia,Europe,Clothing,Medium,2162.53,13.71,5,2,3,167.63,540.29,1,0,33.525999999999996
SHP101722,2017-11-11 10:07:59.039519760,Standard Class,Central America,Africa,Sports,Medium,1572.79,7.12,8,4,5,125.66,656.51,1,0,15.7075
SHP101723,2017-11-11 14:30:54.927463732,Standard Class,Western Europe,Europe,Clothing,High,251.45,13.31,4,4,4,68.52,311.8,0,1,17.13
SHP101724,2017-11-11 18:53:50.815407704,Second Class,Central America,Africa,Sports,Medium,2338.11,9.65,3,3,3,79.9,188.29,0,1,26.633333333333336
SHP101725,2017-11-11 23:16:46.703351676,Standard Class,Western Europe,LATAM,Technology,High,288.44,8.0,3,4,5,55.54,376.04,1,0,18.513333333333332
SHP101726,2017-11-12 03:39:42.591295648,First Class,USCA,Europe,Sports,Critical,632.49,18.24,4,2,1,120.11,349.5,0,1,30.0275
SHP101727,2017-11-12 08:02:38.479239620,Standard Class,Eastern Asia,USCA,Sports,High,1029.06,5.23,3,4,4,52.35,241.49,0,1,17.45
SHP101728,2017-11-12 12:25:34.367183592,Standard Class,Western Europe,LATAM,Sports,Medium,937.34,16.62,3,4,4,96.66,458.22,0,1,32.22
SHP101729,2017-11-12 16:48:30.255127564,Second Class,Central America,LATAM,Clothing,Medium,1552.88,17.75,5,3,2,126.98,567.19,0,1,25.396
SHP101730,2017-11-12 21:11:26.143071536,Standard Class,Eastern Asia,USCA,Office Supplies,Medium,2169.22,7.51,8,4,2,139.28,417.13,0,1,17.41
SHP101731,2017-11-13 01:34:22.031015508,Standard Class,Central America,LATAM,Sports,Medium,1101.0,7.76,3,4,6,77.36,293.98,2,0,25.786666666666665
SHP101732,2017-11-13 05:57:17.918959480,Standard Class,Central America,Europe,Office Supplies,Low,595.98,10.78,2,4,4,66.35,171.76,0,1,33.175
SHP101733,2017-11-13 10:20:13.806903452,Standard Class,South America,Pacific Asia,Clothing,High,119.49,14.23,5,4,6,63.53,577.86,2,0,12.706
SHP101734,2017-11-13 14:43:09.694847424,Standard Class,Western Europe,Pacific Asia,Sports,Medium,1809.87,11.2,4,4,6,117.93,486.49,2,0,29.4825
SHP101735,2017-11-13 19:06:05.582791396,First Class,Western Europe,Africa,Clothing,High,733.9,15.46,7,2,1,118.04,818.17,0,1,16.862857142857145
SHP101736,2017-11-13 23:29:01.470735368,Standard Class,Central America,Africa,Office Supplies,High,762.64,32.004999999999995,4,4,3,104.43,401.4,0,1,26.1075
SHP101737,2017-11-14 03:51:57.358679340,Standard Class,USCA,Europe,Clothing,Low,807.95,9.21,2,4,7,65.5,248.82,3,0,32.75
SHP101738,2017-11-14 08:14:53.246623312,Second Class,Western Europe,USCA,Clothing,Critical,1066.67,4.74,2,3,6,80.81,164.54,3,0,40.405
SHP101739,2017-11-14 12:37:49.134567284,Standard Class,Oceania,Europe,Office Supplies,High,1088.29,19.19,3,4,4,109.2,248.77,0,1,36.4
SHP101740,2017-11-14 17:00:45.022511256,Standard Class,USCA,Africa,Clothing,Medium,640.23,30.75,6,4,5,115.11,700.06,1,0,19.185
SHP101741,2017-11-14 21:23:40.910455228,First Class,USCA,LATAM,Office Supplies,Medium,728.5,15.12,2,2,2,94.8,176.23,0,1,47.4
SHP101742,2017-11-15 01:46:36.798399200,Second Class,USCA,Europe,Office Supplies,Medium,486.46,6.7,3,3,4,58.3,295.17,1,0,19.433333333333334
SHP101743,2017-11-15 06:09:32.686343172,Second Class,Western Europe,Europe,Sports,Medium,444.01,11.38,2,3,3,76.92,292.34,0,1,38.46
SHP101744,2017-11-15 10:32:28.574287144,Second Class,USCA,USCA,Sports,Medium,442.23,6.59,4,3,1,63.06,263.98,0,1,15.765
SHP101745,2017-11-15 14:55:24.462231116,Standard Class,USCA,Africa,Clothing,Low,722.2,17.35,2,4,3,86.28,225.74,0,1,43.14
SHP101746,2017-11-15 19:18:20.350175088,Second Class,Eastern Asia,Europe,Clothing,Medium,373.83,5.79,2,3,4,58.01,177.43,1,0,29.005
SHP101747,2017-11-15 23:41:16.238119060,Standard Class,Western Europe,LATAM,Clothing,Medium,20.0,10.33,5,4,3,62.93,576.49,0,1,12.586
SHP101748,2017-11-16 04:04:12.126063032,Standard Class,USCA,LATAM,Technology,Low,587.99,7.01,1,4,4,47.07,159.35,0,1,47.07
SHP101749,2017-11-16 08:27:08.014007004,Standard Class,Oceania,Pacific Asia,Office Supplies,Medium,266.73,13.06,4,4,3,73.8,445.29,0,1,18.45
SHP101750,2017-11-16 12:50:03.901950976,Standard Class,USCA,Africa,Sports,Medium,848.47,9.96,3,4,4,81.97,210.41,0,1,27.323333333333334
SHP101751,2017-11-16 17:12:59.789894948,Standard Class,Central America,LATAM,Office Supplies,Medium,484.93,12.27,2,4,5,60.18,246.0,1,0,30.09
SHP101752,2017-11-16 21:35:55.677838920,Same Day,Western Europe,USCA,Technology,Low,1075.79,12.33,3,1,2,122.45,349.37,1,0,40.81666666666667
SHP101753,2017-11-17 01:58:51.565782892,Standard Class,Eastern Asia,Africa,Technology,High,290.64,7.08,4,4,4,68.27,293.11,0,1,17.0675
SHP101754,2017-11-17 06:21:47.453726864,Standard Class,Oceania,LATAM,Office Supplies,Medium,147.19,17.2,5,4,6,58.48,684.95,2,0,11.696
SHP101755,2017-11-17 10:44:43.341670836,Standard Class,South America,Europe,Clothing,Low,729.85,11.86,4,4,5,77.65,355.61,1,0,19.4125
SHP101756,2017-11-17 15:07:39.229614808,Standard Class,Central America,Africa,Clothing,Medium,568.71,7.07,6,4,6,68.74,466.29,2,0,11.456666666666665
SHP101757,2017-11-17 19:30:35.117558780,Second Class,Central America,LATAM,Technology,Medium,245.05,32.004999999999995,2,3,3,106.67,358.02,0,1,53.335
SHP101758,2017-11-17 23:53:31.005502752,Standard Class,Central America,Europe,Technology,Low,1318.94,15.83,3,4,4,107.19,441.86,0,1,35.73
SHP101759,2017-11-18 04:16:26.893446724,Standard Class,Oceania,Pacific Asia,Office Supplies,Medium,338.06,11.2,3,4,3,49.11,342.31,0,1,16.37
SHP101760,2017-11-18 08:39:22.781390696,Standard Class,Western Europe,Africa,Office Supplies,High,426.64,26.53,3,4,4,105.59,464.05,0,1,35.196666666666665
SHP101761,2017-11-18 13:02:18.669334668,Second Class,Western Europe,Africa,Technology,High,1487.4,32.004999999999995,5,3,5,147.53,939.05,2,0,29.506
SHP101762,2017-11-18 17:25:14.557278640,Standard Class,USCA,LATAM,Office Supplies,Medium,1118.67,11.25,3,4,6,83.6,364.55,2,0,27.866666666666664
SHP101763,2017-11-18 21:48:10.445222612,Standard Class,USCA,Pacific Asia,Clothing,High,305.91,14.75,2,4,6,47.31,384.57,2,0,23.655
SHP101764,2017-11-19 02:11:06.333166584,Standard Class,Western Europe,USCA,Sports,Medium,609.09,7.08,7,4,2,78.97,705.68,0,1,11.281428571428572
SHP101765,2017-11-19 06:34:02.221110556,Standard Class,USCA,LATAM,Technology,Critical,278.25,11.24,3,4,6,72.46,370.07,2,0,24.153333333333332
SHP101766,2017-11-19 10:56:58.109054528,Standard Class,Western Europe,LATAM,Sports,Low,1416.77,10.92,3,4,2,112.81,247.07,0,1,37.60333333333333
SHP101767,2017-11-19 15:19:53.996998500,Second Class,Central America,USCA,Office Supplies,Medium,1416.14,13.49,4,3,5,124.05,329.69,2,0,31.0125
SHP101768,2017-11-19 19:42:49.884942472,Second Class,South America,USCA,Sports,Medium,2338.11,14.63,2,3,3,141.02,117.12,0,1,70.51
SHP101769,2017-11-20 00:05:45.772886444,First Class,Central America,USCA,Technology,Medium,2338.11,16.58,3,2,3,172.335,219.98,1,0,57.445
SHP101770,2017-11-20 04:28:41.660830416,Standard Class,USCA,USCA,Office Supplies,High,480.3,13.88,2,4,3,90.74,272.24,0,1,45.37
SHP101771,2017-11-20 08:51:37.548774388,Standard Class,South America,USCA,Sports,Medium,1268.21,6.26,4,4,6,72.74,277.91,2,0,18.185
SHP101772,2017-11-20 13:14:33.436718360,Standard Class,South America,Europe,Clothing,Low,123.84,7.27,3,4,3,40.26,358.79,0,1,13.42
SHP101773,2017-11-20 17:37:29.324662332,Same Day,Western Europe,Europe,Technology,Medium,895.13,9.02,5,1,1,131.24,527.13,0,1,26.248
SHP101774,2017-11-20 22:00:25.212606304,Second Class,Eastern Asia,USCA,Technology,Medium,1054.35,10.43,7,3,2,95.37,276.91,0,1,13.624285714285715
SHP101775,2017-11-21 02:23:21.100550276,Second Class,Oceania,Pacific Asia,Office Supplies,Medium,354.67,21.71,3,3,1,68.47,295.17,0,1,22.823333333333334
SHP101776,2017-11-21 06:46:16.988494248,Standard Class,Eastern Asia,Pacific Asia,Technology,Critical,456.15,6.43,1,4,5,36.76,192.13,1,0,36.76
SHP101777,2017-11-21 11:09:12.876438220,Standard Class,South America,USCA,Office Supplies,High,1422.49,10.01,2,4,7,98.17,322.37,3,0,49.085
SHP101778,2017-11-21 15:32:08.764382192,Standard Class,Eastern Asia,Europe,Clothing,Medium,1072.48,20.58,3,4,8,84.61,488.76,4,0,28.203333333333333
SHP101779,2017-11-21 19:55:04.652326164,Second Class,USCA,Pacific Asia,Clothing,Medium,2182.61,10.33,3,3,4,128.24,411.0,1,0,42.74666666666667
SHP101780,2017-11-22 00:18:00.540270136,First Class,South America,Europe,Sports,Medium,2023.15,15.69,5,2,4,151.11,666.57,2,0,30.222
SHP101781,2017-11-22 04:40:56.428214108,Same Day,Central America,LATAM,Technology,High,165.83,11.28,4,1,2,101.43,333.79,1,0,25.3575
SHP101782,2017-11-22 09:03:52.316158080,Standard Class,USCA,Europe,Technology,Critical,519.92,14.03,1,4,5,66.06,180.96,1,0,66.06
SHP101783,2017-11-22 13:26:48.204102052,Standard Class,Central America,USCA,Sports,Medium,322.6,10.74,2,4,4,57.23,279.72,0,1,28.615
SHP101784,2017-11-22 17:49:44.092046024,First Class,USCA,Africa,Office Supplies,High,1303.95,17.58,4,2,3,128.95,305.65,1,0,32.2375
SHP101785,2017-11-22 22:12:39.979989996,Second Class,Western Europe,USCA,Clothing,Medium,958.36,5.21,4,3,4,74.42,413.08,1,0,18.605
SHP101786,2017-11-23 02:35:35.867933968,Standard Class,USCA,LATAM,Technology,Medium,342.78,9.98,3,4,4,63.57,265.42,0,1,21.19
SHP101787,2017-11-23 06:58:31.755877940,Standard Class,Oceania,Europe,Sports,Critical,391.54,14.34,2,4,4,46.64,336.82,0,1,23.32
SHP101788,2017-11-23 11:21:27.643821912,Standard Class,Central America,Pacific Asia,Clothing,Medium,1741.9,16.34,2,4,4,120.41,228.05,0,1,60.205
SHP101789,2017-11-23 15:44:23.531765884,Standard Class,USCA,USCA,Sports,Medium,811.27,27.69,1,4,5,100.51,246.66,1,0,100.51
SHP101790,2017-11-23 20:07:19.419709856,Standard Class,Oceania,Pacific Asia,Sports,High,101.42,9.83,4,4,3,70.27,420.65,0,1,17.5675
SHP101791,2017-11-24 00:30:15.307653828,Second Class,Western Europe,Europe,Office Supplies,Medium,316.07,27.49,4,3,3,93.75,603.69,0,1,23.4375
SHP101792,2017-11-24 04:53:11.195597800,Standard Class,USCA,LATAM,Clothing,Medium,2338.11,8.48,2,4,7,119.73,207.68,3,0,59.865
SHP101793,2017-11-24 09:16:07.083541772,Standard Class,Oceania,USCA,Technology,Critical,1515.83,25.3,4,4,6,127.07,640.87,2,0,31.7675
SHP101794,2017-11-24 13:39:02.971485744,Standard Class,USCA,Pacific Asia,Clothing,High,261.86,19.1,2,4,6,66.35,300.14,2,0,33.175
SHP101795,2017-11-24 18:01:58.859429716,First Class,Central America,USCA,Office Supplies,High,894.84,7.37,2,2,3,100.1,290.15,1,0,50.05
SHP101796,2017-11-24 22:24:54.747373688,Second Class,Central America,USCA,Technology,Medium,1454.75,14.42,4,3,4,121.58,447.1,1,0,30.395
SHP101797,2017-11-25 02:47:50.635317660,Standard Class,Eastern Asia,Pacific Asia,Clothing,Medium,163.41,12.27,5,4,6,54.37,534.71,2,0,10.873999999999999
SHP101798,2017-11-25 07:10:46.523261632,First Class,Eastern Asia,LATAM,Office Supplies,Critical,1561.97,17.19,4,2,4,137.72,340.13,2,0,34.43
SHP101799,2017-11-25 11:33:42.411205604,First Class,USCA,USCA,Technology,Medium,1065.48,10.77,2,2,1,113.09,187.48,0,1,56.545
SHP101800,2017-11-25 15:56:38.299149576,Standard Class,Eastern Asia,LATAM,Technology,Medium,434.06,10.29,4,4,3,50.32,541.51,0,1,12.58
SHP101801,2017-11-25 20:19:34.187093548,Standard Class,USCA,LATAM,Sports,Medium,1183.61,25.87,4,4,6,113.89,493.37,2,0,28.4725
SHP101802,2017-11-26 00:42:30.075037520,Second Class,USCA,Europe,Sports,Medium,967.84,11.54,3,3,3,97.14,252.54,0,1,32.38
SHP101803,2017-11-26 05:05:25.962981492,First Class,Oceania,Pacific Asia,Office Supplies,Medium,1014.44,19.19,4,2,2,113.45,448.32,0,1,28.3625
SHP101804,2017-11-26 09:28:21.850925464,Same Day,Central America,Europe,Technology,High,872.09,10.76,5,1,1,93.53,383.11,0,1,18.706
SHP101805,2017-11-26 13:51:17.738869436,First Class,Western Europe,Africa,Clothing,Critical,379.31,30.47,5,2,2,136.64,342.01,0,1,27.327999999999996
SHP101806,2017-11-26 18:14:13.626813408,Second Class,South America,Europe,Technology,Medium,442.21,8.39,4,3,2,70.39,360.98,0,1,17.5975
SHP101807,2017-11-26 22:37:09.514757380,Standard Class,Central America,USCA,Office Supplies,High,655.15,8.69,1,4,7,47.75,195.9,3,0,47.75
SHP101808,2017-11-27 03:00:05.402701352,Standard Class,Eastern Asia,USCA,Clothing,High,810.7,28.18,5,4,4,117.88,448.93,0,1,23.576
SHP101809,2017-11-27 07:23:01.290645324,Standard Class,USCA,USCA,Technology,High,1231.18,9.54,1,4,4,78.88,162.19,0,1,78.88
SHP101810,2017-11-27 11:45:57.178589296,Standard Class,Eastern Asia,Africa,Clothing,Low,2338.11,29.39,3,4,5,156.89,412.83,1,0,52.29666666666666
SHP101811,2017-11-27 16:08:53.066533268,Second Class,Oceania,LATAM,Sports,Medium,924.45,19.9,2,3,5,106.5,245.56,2,0,53.25
SHP101812,2017-11-27 20:31:48.954477240,Second Class,Eastern Asia,USCA,Clothing,Low,1216.56,11.19,1,3,5,95.68,153.75,2,0,95.68
SHP101813,2017-11-28 00:54:44.842421212,Second Class,Oceania,Europe,Sports,Low,1406.34,4.49,4,3,5,91.79,278.94,2,0,22.9475
SHP101814,2017-11-28 05:17:40.730365184,Standard Class,Western Europe,LATAM,Clothing,Medium,1274.88,12.05,3,4,4,84.89,106.59,0,1,28.296666666666667
SHP101815,2017-11-28 09:40:36.618309156,Second Class,USCA,Europe,Sports,Medium,366.99,12.88,3,3,3,64.3,237.72,0,1,21.433333333333334
SHP101816,2017-11-28 14:03:32.506253128,Standard Class,Eastern Asia,Europe,Office Supplies,Medium,1847.36,23.15,1,4,5,133.45,259.99,1,0,133.45
SHP101817,2017-11-28 18:26:28.394197100,Standard Class,Oceania,USCA,Clothing,Low,1665.45,29.18,2,4,4,122.59,351.39,0,1,61.295
SHP101818,2017-11-28 22:49:24.282141072,Second Class,Eastern Asia,Europe,Technology,Medium,863.62,8.36,6,3,3,83.09,684.78,0,1,13.848333333333334
SHP101819,2017-11-29 03:12:20.170085044,Second Class,Oceania,Africa,Office Supplies,Medium,386.2,18.93,1,3,4,81.0,241.06,1,0,81.0
SHP101820,2017-11-29 07:35:16.058029016,Same Day,USCA,LATAM,Office Supplies,High,801.36,18.56,4,1,2,147.58,278.91,1,0,36.895
SHP101821,2017-11-29 11:58:11.945972988,Standard Class,USCA,USCA,Clothing,Low,185.98,21.99,5,4,2,77.78,306.98,0,1,15.556000000000001
SHP101822,2017-11-29 16:21:07.833916960,Standard Class,Central America,USCA,Office Supplies,High,811.27,16.03,2,4,5,127.21,229.46,1,0,63.605
SHP101823,2017-11-29 20:44:03.721860932,Standard Class,Oceania,Europe,Sports,Critical,476.14,4.19,2,4,4,48.12,234.15,0,1,24.06
SHP101824,2017-11-30 01:06:59.609804904,Standard Class,South America,Europe,Sports,High,630.06,11.18,4,4,5,78.34,305.5,1,0,19.585
SHP101825,2017-11-30 05:29:55.497748876,First Class,Western Europe,Pacific Asia,Clothing,High,1912.21,6.45,2,2,3,143.98,166.33,1,0,71.99
SHP101826,2017-11-30 09:52:51.385692848,Second Class,Central America,Pacific Asia,Office Supplies,Critical,1768.76,10.9,4,3,5,117.58,304.29,2,0,29.395
SHP101827,2017-11-30 14:15:47.273636820,First Class,Western Europe,USCA,Technology,Medium,994.4,20.88,1,2,4,118.02,302.87,2,0,118.02
SHP101828,2017-11-30 18:38:43.161580792,Standard Class,Central America,USCA,Clothing,Critical,2193.04,14.41,2,4,6,127.25,153.04,2,0,63.625
SHP101829,2017-11-30 23:01:39.049524764,First Class,Eastern Asia,Europe,Clothing,High,356.97,22.91,3,2,4,109.0,345.55,2,0,36.333333333333336
SHP101830,2017-12-01 03:24:34.937468736,Standard Class,Oceania,Africa,Office Supplies,High,994.76,14.7,4,4,5,90.47,342.99,1,0,22.6175
SHP101831,2017-12-01 07:47:30.825412708,First Class,Eastern Asia,Africa,Sports,Medium,359.56,5.97,4,2,3,71.43,159.73,1,0,17.8575
SHP101832,2017-12-01 12:10:26.713356680,Standard Class,Western Europe,Europe,Office Supplies,Medium,1600.52,3.05,3,4,6,86.94,279.43,2,0,28.98
SHP101833,2017-12-01 16:33:22.601300652,Standard Class,USCA,Pacific Asia,Technology,High,1564.37,13.22,1,4,5,120.94,257.92,1,0,120.94
SHP101834,2017-12-01 20:56:18.489244624,Standard Class,Western Europe,Pacific Asia,Technology,Medium,2291.07,10.83,4,4,4,130.51,406.09,0,1,32.6275
SHP101835,2017-12-02 01:19:14.377188596,First Class,Central America,Africa,Technology,High,783.82,7.12,4,2,3,76.05,376.52,1,0,19.0125
SHP101836,2017-12-02 05:42:10.265132568,Standard Class,Western Europe,USCA,Technology,Low,2338.11,4.78,4,4,4,127.33,357.12,0,1,31.8325
SHP101837,2017-12-02 10:05:06.153076540,Standard Class,Oceania,Europe,Clothing,Medium,333.97,8.13,4,4,4,54.45,324.79,0,1,13.6125
SHP101838,2017-12-02 14:28:02.041020512,First Class,Western Europe,USCA,Technology,Medium,753.47,10.95,2,2,4,92.81,253.88,2,0,46.405
SHP101839,2017-12-02 18:50:57.928964484,Standard Class,Eastern Asia,Pacific Asia,Technology,Medium,344.62,17.57,3,4,5,68.57,370.14,1,0,22.856666666666666
SHP101840,2017-12-02 23:13:53.816908456,Standard Class,USCA,Africa,Technology,Medium,902.02,13.51,4,4,7,86.47,312.01,3,0,21.6175
SHP101841,2017-12-03 03:36:49.704852428,Standard Class,Oceania,USCA,Office Supplies,Low,371.23,29.5,3,4,3,96.17,418.67,0,1,32.056666666666665
SHP101842,2017-12-03 07:59:45.592796400,Standard Class,Western Europe,Pacific Asia,Sports,Medium,1603.35,6.89,5,4,4,101.35,538.48,0,1,20.27
SHP101843,2017-12-03 12:22:41.480740372,First Class,South America,Pacific Asia,Sports,Medium,1089.5,19.78,3,2,3,132.79,351.93,1,0,44.26333333333333
SHP101844,2017-12-03 16:45:37.368684344,Second Class,South America,Pacific Asia,Sports,Low,309.45,12.5,1,3,5,52.38,209.83,2,0,52.38
